subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
47664211,15643,T3,dropdown_reducer,[{'2': 9}],3.4.4
47664211,15643,T4,dropdown_reducer,[{'4': 9}],3.4.4
47664211,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 9}],3.4.4
47664213,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47664213,15643,T3,dropdown_reducer,[{'2': 5}],3.4.4
47664213,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47664213,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664214,15643,T1,dropdown_reducer,[{'2c1c5b75e727b': 4}],3.4.4
47664214,15643,T3,dropdown_reducer,[{'9': 4}],3.4.4
47664214,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47664214,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664216,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47664216,15643,T3,dropdown_reducer,[{'16': 6}],3.4.4
47664216,15643,T4,dropdown_reducer,[{'4': 6}],3.4.4
47664216,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664218,15643,T1,dropdown_reducer,[{'2c1c5b75e727b': 6}],3.4.4
47664218,15643,T3,dropdown_reducer,[{'23': 6}],3.4.4
47664218,15643,T4,dropdown_reducer,[{'4': 6}],3.4.4
47664218,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664219,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'f0f7524fdb08e': 1}]",3.4.4
47664219,15643,T3,dropdown_reducer,"[{'7': 3, '31': 1}]",3.4.4
47664219,15643,T4,dropdown_reducer,[{'5': 4}],3.4.4
47664219,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664221,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, '32e4d2f4ff28c': 1}]",3.4.4
47664221,15643,T3,dropdown_reducer,[{'7': 6}],3.4.4
47664221,15643,T4,dropdown_reducer,[{'5': 6}],3.4.4
47664221,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664222,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 6, '32e4d2f4ff28c': 1}]",3.4.4
47664222,15643,T3,dropdown_reducer,[{'14': 7}],3.4.4
47664222,15643,T4,dropdown_reducer,[{'5': 7}],3.4.4
47664222,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47664223,15643,T1,dropdown_reducer,[{'2c1c5b75e727b': 5}],3.4.4
47664223,15643,T3,dropdown_reducer,[{'14': 5}],3.4.4
47664223,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47664223,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664224,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47664224,15643,T3,dropdown_reducer,[{'21': 4}],3.4.4
47664224,15643,T4,dropdown_reducer,[{'5': 4}],3.4.4
47664224,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664225,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664225,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47664225,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47664225,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664227,15643,T1,dropdown_reducer,[{'2c1c5b75e727b': 5}],3.4.4
47664227,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47664227,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47664227,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664228,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, '32e4d2f4ff28c': 3}]",3.4.4
47664228,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47664228,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47664228,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664230,15643,T1,dropdown_reducer,"[{'32e4d2f4ff28c': 3, '5bd2fbcf507d4': 3}]",3.4.4
47664230,15643,T3,dropdown_reducer,[{'4': 6}],3.4.4
47664230,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47664230,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664231,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 10}],3.4.4
47664231,15643,T3,dropdown_reducer,[{'4': 10}],3.4.4
47664231,15643,T4,dropdown_reducer,[{'6': 10}],3.4.4
47664231,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 10}],3.4.4
47664233,15643,T1,dropdown_reducer,"[{'32e4d2f4ff28c': 1, '5bd2fbcf507d4': 1}]",3.4.4
47664233,15643,T3,dropdown_reducer,[{'11': 2}],3.4.4
47664233,15643,T4,dropdown_reducer,[{'6': 2}],3.4.4
47664233,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 2}],3.4.4
47664234,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 4}]",3.4.4
47664234,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47664234,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47664234,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664235,15643,T1,dropdown_reducer,"[{'32e4d2f4ff28c': 4, '5bd2fbcf507d4': 1}]",3.4.4
47664235,15643,T3,dropdown_reducer,[{'16': 5}],3.4.4
47664235,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47664235,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664237,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 4}]",3.4.4
47664237,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47664237,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47664237,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664238,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47664238,15643,T3,dropdown_reducer,[{'6': 6}],3.4.4
47664238,15643,T4,dropdown_reducer,[{'8': 6}],3.4.4
47664238,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664240,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47664240,15643,T3,dropdown_reducer,[{'13': 3}],3.4.4
47664240,15643,T4,dropdown_reducer,[{'8': 3}],3.4.4
47664240,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47664241,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664241,15643,T3,dropdown_reducer,[{'20': 4}],3.4.4
47664241,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47664241,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664243,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664243,15643,T3,dropdown_reducer,[{'20': 4}],3.4.4
47664243,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47664243,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664244,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47664244,15643,T3,dropdown_reducer,[{'27': 7}],3.4.4
47664244,15643,T4,dropdown_reducer,[{'8': 7}],3.4.4
47664244,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47664246,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'of-politics-and-pol': 1}]",3.4.4
47664246,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47664246,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47664246,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664247,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47664247,15643,T3,dropdown_reducer,[{'3': 4}],3.4.4
47664247,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47664247,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664248,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664248,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47664248,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47664248,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664250,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47664250,15643,T3,dropdown_reducer,[{'17': 4}],3.4.4
47664250,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47664250,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664251,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47664251,15643,T3,dropdown_reducer,[{'17': 5}],3.4.4
47664251,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47664251,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664253,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664253,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47664253,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47664253,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664254,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664254,15643,T3,dropdown_reducer,[{'1': 4}],3.4.4
47664254,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47664254,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664256,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664256,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47664256,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47664256,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664257,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 4}]",3.4.4
47664257,15643,T3,dropdown_reducer,"[{'16': 4, '15': 1}]",3.4.4
47664257,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47664257,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664259,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'None': 1}]",3.4.4
47664259,15643,T3,dropdown_reducer,[{'22': 6}],3.4.4
47664259,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47664259,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664260,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'None': 1}]",3.4.4
47664260,15643,T3,dropdown_reducer,[{'22': 6}],3.4.4
47664260,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47664260,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664262,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664262,15643,T3,dropdown_reducer,[{'29': 4}],3.4.4
47664262,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47664262,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664263,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 9}],3.4.4
47664263,15643,T3,dropdown_reducer,[{'5': 9}],3.4.4
47664263,15643,T4,dropdown_reducer,[{'11': 9}],3.4.4
47664263,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 9}],3.4.4
47664265,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664265,15643,T3,dropdown_reducer,[{'12': 5}],3.4.4
47664265,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47664265,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664267,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664267,15643,T3,dropdown_reducer,[{'12': 4}],3.4.4
47664267,15643,T4,dropdown_reducer,[{'11': 4}],3.4.4
47664267,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664269,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664269,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47664269,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47664269,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664270,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47664270,15643,T3,dropdown_reducer,[{'26': 6}],3.4.4
47664270,15643,T4,dropdown_reducer,[{'11': 6}],3.4.4
47664270,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664272,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664272,15643,T3,dropdown_reducer,[{'3': 4}],3.4.4
47664272,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47664272,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664273,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'dapper-sick': 1}]",3.4.4
47664273,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47664273,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47664273,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664275,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47664275,15643,T3,dropdown_reducer,[{'24': 6}],3.4.4
47664275,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47664275,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664276,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47664276,15643,T3,dropdown_reducer,[{'23': 5}],3.4.4
47664276,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47664276,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664278,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664278,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47664278,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47664278,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664279,15643,T1,dropdown_reducer,"[{'2c1c5b75e727b': 4, 'None': 1}]",3.4.4
47664279,15643,T3,dropdown_reducer,[{'4': 5}],3.4.4
47664279,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47664279,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664280,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 6, 'through-politics': 1}]",3.4.4
47664280,15643,T3,dropdown_reducer,[{'21': 7}],3.4.4
47664280,15643,T4,dropdown_reducer,[{'5': 7}],3.4.4
47664280,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47664282,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664282,15643,T3,dropdown_reducer,[{'16': 5}],3.4.4
47664282,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47664282,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664283,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664283,15643,T3,dropdown_reducer,[{'9': 5}],3.4.4
47664283,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47664283,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664285,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47664285,15643,T3,dropdown_reducer,[{'2': 4}],3.4.4
47664285,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47664285,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664286,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47664286,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47664286,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47664286,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664287,15643,T1,dropdown_reducer,"[{'None': 2, '5bd2fbcf507d4': 3, '2c1c5b75e727b': 1}]",3.4.4
47664287,15643,T3,dropdown_reducer,[{'1': 6}],3.4.4
47664287,15643,T4,dropdown_reducer,[{'1': 6}],3.4.4
47664287,15643,T8,dropdown_reducer,"[{'phoenix': 1, '9a8e01acfe16e': 5}]",3.4.4
47664289,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664289,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47664289,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47664289,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664290,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, '596c98f045dfe': 4}]",3.4.4
47664290,15643,T3,dropdown_reducer,[{'13': 6}],3.4.4
47664290,15643,T4,dropdown_reducer,[{'8': 6}],3.4.4
47664290,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664292,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, 'a55cd04026f52': 4}]",3.4.4
47664292,15643,T3,dropdown_reducer,[{'2': 6}],3.4.4
47664292,15643,T4,dropdown_reducer,[{'7': 6}],3.4.4
47664292,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664293,15643,T1,dropdown_reducer,"[{'a55cd04026f52': 4, '5bd2fbcf507d4': 2}]",3.4.4
47664293,15643,T3,dropdown_reducer,[{'18': 6}],3.4.4
47664293,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47664293,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664295,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'a55cd04026f52': 1}]",3.4.4
47664295,15643,T3,dropdown_reducer,[{'26': 6}],3.4.4
47664295,15643,T4,dropdown_reducer,[{'2': 6}],3.4.4
47664295,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664296,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1, 'a55cd04026f52': 1}]",3.4.4
47664296,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47664296,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47664296,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664298,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47664298,15643,T3,dropdown_reducer,[{'6': 6}],3.4.4
47664298,15643,T4,dropdown_reducer,[{'8': 6}],3.4.4
47664298,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664299,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 8}],3.4.4
47664299,15643,T3,dropdown_reducer,[{'6': 8}],3.4.4
47664299,15643,T4,dropdown_reducer,[{'8': 8}],3.4.4
47664299,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47664301,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'bournewood': 1}]",3.4.4
47664301,15643,T3,dropdown_reducer,[{'9': 5}],3.4.4
47664301,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47664301,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664302,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664302,15643,T3,dropdown_reducer,[{'9': 4}],3.4.4
47664302,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47664302,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664303,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664303,15643,T3,dropdown_reducer,[{'2': 5}],3.4.4
47664303,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47664303,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664305,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 8}],3.4.4
47664305,15643,T3,dropdown_reducer,[{'11': 8}],3.4.4
47664305,15643,T4,dropdown_reducer,[{'6': 8}],3.4.4
47664305,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47664306,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664306,15643,T3,dropdown_reducer,"[{'2': 1, '1': 1, '21': 3}]",3.4.4
47664306,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47664306,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664308,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47664308,15643,T3,dropdown_reducer,[{'14': 7}],3.4.4
47664308,15643,T4,dropdown_reducer,[{'5': 7}],3.4.4
47664308,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47664309,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47664309,15643,T3,dropdown_reducer,[{'14': 4}],3.4.4
47664309,15643,T4,dropdown_reducer,[{'5': 4}],3.4.4
47664309,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664310,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664310,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47664310,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47664310,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664312,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47664312,15643,T3,dropdown_reducer,[{'23': 4}],3.4.4
47664312,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47664312,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664313,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664313,15643,T3,dropdown_reducer,[{'9': 4}],3.4.4
47664313,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47664313,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664314,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664314,15643,T3,dropdown_reducer,[{'26': 5}],3.4.4
47664314,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47664314,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664316,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47664316,15643,T3,dropdown_reducer,[{'12': 3}],3.4.4
47664316,15643,T4,dropdown_reducer,[{'3': 3}],3.4.4
47664316,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47664317,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664317,15643,T3,dropdown_reducer,"[{'3': 1, '5': 4}]",3.4.4
47664317,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47664317,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664318,15643,T1,dropdown_reducer,"[{'bch': 1, '5bd2fbcf507d4': 4}]",3.4.4
47664318,15643,T3,dropdown_reducer,[{'15': 5}],3.4.4
47664318,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
47664318,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664320,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664320,15643,T3,dropdown_reducer,[{'15': 4}],3.4.4
47664320,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47664320,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664321,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47664321,15643,T3,dropdown_reducer,[{'19': 4}],3.4.4
47664321,15643,T4,dropdown_reducer,[{'2': 4}],3.4.4
47664321,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664323,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664323,15643,T3,dropdown_reducer,[{'12': 5}],3.4.4
47664323,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47664323,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664324,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47664324,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47664324,15643,T4,dropdown_reducer,[{'2': 4}],3.4.4
47664324,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47664325,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664325,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47664325,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47664325,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664327,15643,T1,dropdown_reducer,[{'596c98f045dfe': 7}],3.4.4
47664327,15643,T3,dropdown_reducer,[{'9': 7}],3.4.4
47664327,15643,T4,dropdown_reducer,[{'7': 7}],3.4.4
47664327,15643,T8,dropdown_reducer,[{'34d4c94d85019': 7}],3.4.4
47664328,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47664328,15643,T3,dropdown_reducer,[{'18': 6}],3.4.4
47664328,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47664328,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664330,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47664330,15643,T3,dropdown_reducer,[{'13': 5}],3.4.4
47664330,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47664330,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664331,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664331,15643,T3,dropdown_reducer,[{'31': 5}],3.4.4
47664331,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47664331,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664333,15643,T1,dropdown_reducer,"[{'499cb073d8b04': 5, '5bd2fbcf507d4': 1}]",3.4.4
47664333,15643,T3,dropdown_reducer,[{'23': 6}],3.4.4
47664333,15643,T4,dropdown_reducer,[{'4': 6}],3.4.4
47664333,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47664334,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47664334,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47664334,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47664334,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47664336,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47664336,15643,T3,dropdown_reducer,[{'19': 3}],3.4.4
47664336,15643,T4,dropdown_reducer,[{'2': 3}],3.4.4
47664336,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
